GHO (CODE),GHO (DISPLAY),GHO (URL),DATASOURCE (CODE),DATASOURCE (DISPLAY),DATASOURCE (URL),PUBLISHSTATE (CODE),PUBLISHSTATE (DISPLAY),PUBLISHSTATE (URL),YEAR (CODE),YEAR (DISPLAY),YEAR (URL),REGION (CODE),REGION (DISPLAY),REGION (URL),WORLDBANKINCOMEGROUP (CODE),WORLDBANKINCOMEGROUP (DISPLAY),WORLDBANKINCOMEGROUP (URL),COUNTRY (CODE),COUNTRY (DISPLAY),COUNTRY (URL),EDUCATIONLEVEL (CODE),EDUCATIONLEVEL (DISPLAY),EDUCATIONLEVEL (URL),SEX (CODE),SEX (DISPLAY),SEX (URL),RESIDENCEAREATYPE (CODE),RESIDENCEAREATYPE (DISPLAY),RESIDENCEAREATYPE (URL),WEALTHQUINTILE (CODE),WEALTHQUINTILE (DISPLAY),WEALTHQUINTILE (URL),DHSMICSGEOREGION (CODE),DHSMICSGEOREGION (DISPLAY),DHSMICSGEOREGION (URL),Display Value,Numeric,Low,High,StdErr,StdDev,Comments
WHOSIS_000003,Neonatal mortality rate (per 1000 live births),http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=67,,,,PUBLISHED,Published,,2001,2001,,SEAR,South-East Asia,,,,,BGD,Bangladesh,,,,,BTSX,Both sexes,,,,,,,,,,,40.8,40.80000,,,,,
WHOSIS_000003,Neonatal mortality rate (per 1000 live births),http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=67,,,,PUBLISHED,Published,,2002,2002,,SEAR,South-East Asia,,,,,BGD,Bangladesh,,,,,BTSX,Both sexes,,,,,,,,,,,39.3,39.30000,,,,,
WHOSIS_000003,Neonatal mortality rate (per 1000 live births),http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=67,,,,PUBLISHED,Published,,2003,2003,,SEAR,South-East Asia,,,,,BGD,Bangladesh,,,,,BTSX,Both sexes,,,,,,,,,,,37.8,37.80000,,,,,
WHOSIS_000003,Neonatal mortality rate (per 1000 live births),http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=67,,,,PUBLISHED,Published,,2004,2004,,SEAR,South-East Asia,,,,,BGD,Bangladesh,,,,,BTSX,Both sexes,,,,,,,,,,,36.3,36.30000,,,,,
WHOSIS_000003,Neonatal mortality rate (per 1000 live births),http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=67,,,,PUBLISHED,Published,,2005,2005,,SEAR,South-East Asia,,,,,BGD,Bangladesh,,,,,BTSX,Both sexes,,,,,,,,,,,34.9,34.90000,,,,,
WHOSIS_000003,Neonatal mortality rate (per 1000 live births),http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=67,,,,PUBLISHED,Published,,2006,2006,,SEAR,South-East Asia,,,,,BGD,Bangladesh,,,,,BTSX,Both sexes,,,,,,,,,,,33.4,33.40000,,,,,
WHOSIS_000003,Neonatal mortality rate (per 1000 live births),http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=67,,,,PUBLISHED,Published,,2007,2007,,SEAR,South-East Asia,,,,,BGD,Bangladesh,,,,,BTSX,Both sexes,,,,,,,,,,,32.0,32.00000,,,,,
WHOSIS_000003,Neonatal mortality rate (per 1000 live births),http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=67,,,,PUBLISHED,Published,,2008,2008,,SEAR,South-East Asia,,,,,BGD,Bangladesh,,,,,BTSX,Both sexes,,,,,,,,,,,30.5,30.50000,,,,,
WHOSIS_000003,Neonatal mortality rate (per 1000 live births),http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=67,,,,PUBLISHED,Published,,2009,2009,,SEAR,South-East Asia,,,,,BGD,Bangladesh,,,,,BTSX,Both sexes,,,,,,,,,,,28.9,28.90000,,,,,
WHOSIS_000003,Neonatal mortality rate (per 1000 live births),http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=67,,,,PUBLISHED,Published,,2010,2010,,SEAR,South-East Asia,,,,,BGD,Bangladesh,,,,,BTSX,Both sexes,,,,,,,,,,,27.4,27.40000,,,,,
WHOSIS_000003,Neonatal mortality rate (per 1000 live births),http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=67,,,,PUBLISHED,Published,,2011,2011,,SEAR,South-East Asia,,,,,BGD,Bangladesh,,,,,BTSX,Both sexes,,,,,,,,,,,25.9,25.90000,,,,,
WHOSIS_000003,Neonatal mortality rate (per 1000 live births),http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=67,,,,PUBLISHED,Published,,2012,2012,,SEAR,South-East Asia,,,,,BGD,Bangladesh,,,,,BTSX,Both sexes,,,,,,,,,,,24.4,24.40000,,,,,
WHOSIS_000003,Neonatal mortality rate (per 1000 live births),http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=67,,,,PUBLISHED,Published,,2013,2013,,SEAR,South-East Asia,,,,,BGD,Bangladesh,,,,,BTSX,Both sexes,,,,,,,,,,,23.1,23.10000,,,,,
WHOSIS_000003,Neonatal mortality rate (per 1000 live births),http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=67,,,,PUBLISHED,Published,,2014,2014,,SEAR,South-East Asia,,,,,BGD,Bangladesh,,,,,BTSX,Both sexes,,,,,,,,,,,21.9,21.90000,,,,,
WHOSIS_000003,Neonatal mortality rate (per 1000 live births),http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=67,,,,PUBLISHED,Published,,2015,2015,,SEAR,South-East Asia,,,,,BGD,Bangladesh,,,,,BTSX,Both sexes,,,,,,,,,,,20.7,20.70000,,,,,
WHOSIS_000003,Neonatal mortality rate (per 1000 live births),http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=67,,,,PUBLISHED,Published,,2016,2016,,SEAR,South-East Asia,,,,,BGD,Bangladesh,,,,,BTSX,Both sexes,,,,,,,,,,,19.5,19.50000,,,,,
WHOSIS_000003,Neonatal mortality rate (per 1000 live births),http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=67,,,,PUBLISHED,Published,,2017,2017,,SEAR,South-East Asia,,,,,BGD,Bangladesh,,,,,BTSX,Both sexes,,,,,,,,,,,18.4,18.40000,,,,,
WHOSIS_000005,Low-birth-weight newborns (%),http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=76,,,,PUBLISHED,Published,,2006,2006,,SEAR,South-East Asia,,WB_LI,Low-income,,BGD,Bangladesh,,,,,,,,,,,,,,,,,22,,,,,,
WHOSIS_000009,Children aged <5 years overweight (%),http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=74,NLIS_310302,NLIS_310302,http://apps.who.int/nutrition/landscape/mddetails.aspx?sourcecode=310302,PUBLISHED,Published,,1982-1983,1982-1983,,SEAR,South-East Asia,,,,,BGD,Bangladesh,,,,,BTSX,Both sexes,,,,,,,,,,,0.2,0.20000,,,,,
WHOSIS_000009,Children aged <5 years overweight (%),http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=74,NLIS_310369,NLIS_310369,http://apps.who.int/nutrition/landscape/mddetails.aspx?sourcecode=310369,PUBLISHED,Published,,1985-1986,1985-1986,,SEAR,South-East Asia,,,,,BGD,Bangladesh,,,,,BTSX,Both sexes,,,,,,,,,,,0.2,0.20000,,,,,
WHOSIS_000009,Children aged <5 years overweight (%),http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=74,NLIS_310370,NLIS_310370,http://apps.who.int/nutrition/landscape/mddetails.aspx?sourcecode=310370,PUBLISHED,Published,,1989-1990,1989-1990,,SEAR,South-East Asia,,,,,BGD,Bangladesh,,,,,BTSX,Both sexes,,,,,,,,,,,0.6,0.60000,,,,,
WHOSIS_000009,Children aged <5 years overweight (%),http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=74,NLIS_312828,NLIS_312828,http://apps.who.int/nutrition/landscape/mddetails.aspx?sourcecode=312828,PUBLISHED,Published,,1991,1991,,SEAR,South-East Asia,,,,,BGD,Bangladesh,,,,,BTSX,Both sexes,,,,,,,,,,,0.3,0.30000,,,,,
WHOSIS_000009,Children aged <5 years overweight (%),http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=74,NLIS_312828,NLIS_312828,http://apps.who.int/nutrition/landscape/mddetails.aspx?sourcecode=312828,PUBLISHED,Published,,1991,1991,,SEAR,South-East Asia,,,,,BGD,Bangladesh,,,,,FMLE,Female,,,,,,,,,,,0.2,0.20000,,,,,
WHOSIS_000009,Children aged <5 years overweight (%),http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=74,NLIS_312828,NLIS_312828,http://apps.who.int/nutrition/landscape/mddetails.aspx?sourcecode=312828,PUBLISHED,Published,,1991,1991,,SEAR,South-East Asia,,,,,BGD,Bangladesh,,,,,MLE,Male,,,,,,,,,,,0.3,0.30000,,,,,
WHOSIS_000009,Children aged <5 years overweight (%),http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=74,NLIS_311568,NLIS_311568,http://apps.who.int/nutrition/landscape/mddetails.aspx?sourcecode=311568,PUBLISHED,Published,,1992,1992,,SEAR,South-East Asia,,,,,BGD,Bangladesh,,,,,BTSX,Both sexes,,,,,,,,,,,0.4,0.40000,,,,,
WHOSIS_000009,Children aged <5 years overweight (%),http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=74,NLIS_312831,NLIS_312831,http://apps.who.int/nutrition/landscape/mddetails.aspx?sourcecode=312831,PUBLISHED,Published,,1992,1992,,SEAR,South-East Asia,,,,,BGD,Bangladesh,,,,,BTSX,Both sexes,,,,,,,,,,,0.2,0.20000,,,,,
WHOSIS_000009,Children aged <5 years overweight (%),http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=74,NLIS_312831,NLIS_312831,http://apps.who.int/nutrition/landscape/mddetails.aspx?sourcecode=312831,PUBLISHED,Published,,1992,1992,,SEAR,South-East Asia,,,,,BGD,Bangladesh,,,,,FMLE,Female,,,,,,,,,,,0.2,0.20000,,,,,
WHOSIS_000009,Children aged <5 years overweight (%),http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=74,NLIS_312831,NLIS_312831,http://apps.who.int/nutrition/landscape/mddetails.aspx?sourcecode=312831,PUBLISHED,Published,,1992,1992,,SEAR,South-East Asia,,,,,BGD,Bangladesh,,,,,MLE,Male,,,,,,,,,,,0.3,0.30000,,,,,
WHOSIS_000009,Children aged <5 years overweight (%),http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=74,NLIS_312832,NLIS_312832,http://apps.who.int/nutrition/landscape/mddetails.aspx?sourcecode=312832,PUBLISHED,Published,,1993,1993,,SEAR,South-East Asia,,,,,BGD,Bangladesh,,,,,BTSX,Both sexes,,,,,,,,,,,0.4,0.40000,,,,,
WHOSIS_000009,Children aged <5 years overweight (%),http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=74,NLIS_312832,NLIS_312832,http://apps.who.int/nutrition/landscape/mddetails.aspx?sourcecode=312832,PUBLISHED,Published,,1993,1993,,SEAR,South-East Asia,,,,,BGD,Bangladesh,,,,,FMLE,Female,,,,,,,,,,,0.3,0.30000,,,,,
WHOSIS_000009,Children aged <5 years overweight (%),http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=74,NLIS_312832,NLIS_312832,http://apps.who.int/nutrition/landscape/mddetails.aspx?sourcecode=312832,PUBLISHED,Published,,1993,1993,,SEAR,South-East Asia,,,,,BGD,Bangladesh,,,,,MLE,Male,,,,,,,,,,,0.4,0.40000,,,,,
WHOSIS_000009,Children aged <5 years overweight (%),http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=74,NLIS_312835,NLIS_312835,http://apps.who.int/nutrition/landscape/mddetails.aspx?sourcecode=312835,PUBLISHED,Published,,1994,1994,,SEAR,South-East Asia,,,,,BGD,Bangladesh,,,,,BTSX,Both sexes,,,,,,,,,,,0.2,0.20000,,,,,
WHOSIS_000009,Children aged <5 years overweight (%),http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=74,NLIS_312835,NLIS_312835,http://apps.who.int/nutrition/landscape/mddetails.aspx?sourcecode=312835,PUBLISHED,Published,,1994,1994,,SEAR,South-East Asia,,,,,BGD,Bangladesh,,,,,FMLE,Female,,,,,,,,,,,0.2,0.20000,,,,,
WHOSIS_000009,Children aged <5 years overweight (%),http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=74,NLIS_312835,NLIS_312835,http://apps.who.int/nutrition/landscape/mddetails.aspx?sourcecode=312835,PUBLISHED,Published,,1994,1994,,SEAR,South-East Asia,,,,,BGD,Bangladesh,,,,,MLE,Male,,,,,,,,,,,0.2,0.20000,,,,,
WHOSIS_000009,Children aged <5 years overweight (%),http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=74,NLIS_312836,NLIS_312836,http://apps.who.int/nutrition/landscape/mddetails.aspx?sourcecode=312836,PUBLISHED,Published,,1995,1995,,SEAR,South-East Asia,,,,,BGD,Bangladesh,,,,,BTSX,Both sexes,,,,,,,,,,,0.2,0.20000,,,,,
WHOSIS_000009,Children aged <5 years overweight (%),http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=74,NLIS_312836,NLIS_312836,http://apps.who.int/nutrition/landscape/mddetails.aspx?sourcecode=312836,PUBLISHED,Published,,1995,1995,,SEAR,South-East Asia,,,,,BGD,Bangladesh,,,,,FMLE,Female,,,,,,,,,,,0.2,0.20000,,,,,
WHOSIS_000009,Children aged <5 years overweight (%),http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=74,NLIS_312836,NLIS_312836,http://apps.who.int/nutrition/landscape/mddetails.aspx?sourcecode=312836,PUBLISHED,Published,,1995,1995,,SEAR,South-East Asia,,,,,BGD,Bangladesh,,,,,MLE,Male,,,,,,,,,,,0.3,0.30000,,,,,
WHOSIS_000009,Children aged <5 years overweight (%),http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=74,NLIS_311901,NLIS_311901,http://apps.who.int/nutrition/landscape/mddetails.aspx?sourcecode=311901,PUBLISHED,Published,,1995-1996,1995-1996,,SEAR,South-East Asia,,,,,BGD,Bangladesh,,,,,BTSX,Both sexes,,,,,,,,,,,0.8,0.80000,,,,,
WHOSIS_000009,Children aged <5 years overweight (%),http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=74,NLIS_312839,NLIS_312839,http://apps.who.int/nutrition/landscape/mddetails.aspx?sourcecode=312839,PUBLISHED,Published,,1996,1996,,SEAR,South-East Asia,,,,,BGD,Bangladesh,,,,,BTSX,Both sexes,,,,,,,,,,,0.3,0.30000,,,,,
WHOSIS_000009,Children aged <5 years overweight (%),http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=74,NLIS_312839,NLIS_312839,http://apps.who.int/nutrition/landscape/mddetails.aspx?sourcecode=312839,PUBLISHED,Published,,1996,1996,,SEAR,South-East Asia,,,,,BGD,Bangladesh,,,,,FMLE,Female,,,,,,,,,,,0.2,0.20000,,,,,
WHOSIS_000009,Children aged <5 years overweight (%),http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=74,NLIS_312839,NLIS_312839,http://apps.who.int/nutrition/landscape/mddetails.aspx?sourcecode=312839,PUBLISHED,Published,,1996,1996,,SEAR,South-East Asia,,,,,BGD,Bangladesh,,,,,MLE,Male,,,,,,,,,,,0.3,0.30000,,,,,
WHOSIS_000009,Children aged <5 years overweight (%),http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=74,NLIS_311759,NLIS_311759,http://apps.who.int/nutrition/landscape/mddetails.aspx?sourcecode=311759,PUBLISHED,Published,,1996-1997,1996-1997,,SEAR,South-East Asia,,,,,BGD,Bangladesh,,,,,BTSX,Both sexes,,,,,,,,,,,1.7,1.70000,,,,,
WHOSIS_000009,Children aged <5 years overweight (%),http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=74,NLIS_311759,NLIS_311759,http://apps.who.int/nutrition/landscape/mddetails.aspx?sourcecode=311759,PUBLISHED,Published,,1996-1997,1996-1997,,SEAR,South-East Asia,,,,,BGD,Bangladesh,,,,,FMLE,Female,,,,,,,,,,,2.0,2.00000,,,,,
WHOSIS_000009,Children aged <5 years overweight (%),http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=74,NLIS_311759,NLIS_311759,http://apps.who.int/nutrition/landscape/mddetails.aspx?sourcecode=311759,PUBLISHED,Published,,1996-1997,1996-1997,,SEAR,South-East Asia,,,,,BGD,Bangladesh,,,,,MLE,Male,,,,,,,,,,,1.4,1.40000,,,,,
WHOSIS_000009,Children aged <5 years overweight (%),http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=74,NLIS_311935,NLIS_311935,http://apps.who.int/nutrition/landscape/mddetails.aspx?sourcecode=311935,PUBLISHED,Published,,1998,1998,,SEAR,South-East Asia,,,,,BGD,Bangladesh,,,,,BTSX,Both sexes,,,,,,,,,,,0.2,0.20000,,,,,
WHOSIS_000009,Children aged <5 years overweight (%),http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=74,NLIS_311935,NLIS_311935,http://apps.who.int/nutrition/landscape/mddetails.aspx?sourcecode=311935,PUBLISHED,Published,,1998,1998,,SEAR,South-East Asia,,,,,BGD,Bangladesh,,,,,FMLE,Female,,,,,,,,,,,0.2,0.20000,,,,,
WHOSIS_000009,Children aged <5 years overweight (%),http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=74,NLIS_311935,NLIS_311935,http://apps.who.int/nutrition/landscape/mddetails.aspx?sourcecode=311935,PUBLISHED,Published,,1998,1998,,SEAR,South-East Asia,,,,,BGD,Bangladesh,,,,,MLE,Male,,,,,,,,,,,0.3,0.30000,,,,,
WHOSIS_000009,Children aged <5 years overweight (%),http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=74,NLIS_312104,NLIS_312104,http://apps.who.int/nutrition/landscape/mddetails.aspx?sourcecode=312104,PUBLISHED,Published,,1999,1999,,SEAR,South-East Asia,,,,,BGD,Bangladesh,,,,,BTSX,Both sexes,,,,,,,,,,,0.5,0.50000,,,,,
WHOSIS_000009,Children aged <5 years overweight (%),http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=74,NLIS_312104,NLIS_312104,http://apps.who.int/nutrition/landscape/mddetails.aspx?sourcecode=312104,PUBLISHED,Published,,1999,1999,,SEAR,South-East Asia,,,,,BGD,Bangladesh,,,,,FMLE,Female,,,,,,,,,,,0.5,0.50000,,,,,
WHOSIS_000009,Children aged <5 years overweight (%),http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=74,NLIS_312104,NLIS_312104,http://apps.who.int/nutrition/landscape/mddetails.aspx?sourcecode=312104,PUBLISHED,Published,,1999,1999,,SEAR,South-East Asia,,,,,BGD,Bangladesh,,,,,MLE,Male,,,,,,,,,,,0.4,0.40000,,,,,
WHOSIS_000009,Children aged <5 years overweight (%),http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=74,NLIS_312280,NLIS_312280,http://apps.who.int/nutrition/landscape/mddetails.aspx?sourcecode=312280,PUBLISHED,Published,,1999-2000,1999-2000,,SEAR,South-East Asia,,,,,BGD,Bangladesh,,,,,BTSX,Both sexes,,,,,,,,,,,0.9,0.90000,,,,,
WHOSIS_000009,Children aged <5 years overweight (%),http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=74,NLIS_312280,NLIS_312280,http://apps.who.int/nutrition/landscape/mddetails.aspx?sourcecode=312280,PUBLISHED,Published,,1999-2000,1999-2000,,SEAR,South-East Asia,,,,,BGD,Bangladesh,,,,,FMLE,Female,,,,,,,,,,,0.8,0.80000,,,,,
WHOSIS_000009,Children aged <5 years overweight (%),http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=74,NLIS_312280,NLIS_312280,http://apps.who.int/nutrition/landscape/mddetails.aspx?sourcecode=312280,PUBLISHED,Published,,1999-2000,1999-2000,,SEAR,South-East Asia,,,,,BGD,Bangladesh,,,,,MLE,Male,,,,,,,,,,,1.0,1.00000,,,,,
WHOSIS_000009,Children aged <5 years overweight (%),http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=74,NLIS_312844,NLIS_312844,http://apps.who.int/nutrition/landscape/mddetails.aspx?sourcecode=312844,PUBLISHED,Published,,2000,2000,,SEAR,South-East Asia,,,,,BGD,Bangladesh,,,,,BTSX,Both sexes,,,,,,,,,,,0.8,0.80000,,,,,
WHOSIS_000009,Children aged <5 years overweight (%),http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=74,NLIS_312844,NLIS_312844,http://apps.who.int/nutrition/landscape/mddetails.aspx?sourcecode=312844,PUBLISHED,Published,,2000,2000,,SEAR,South-East Asia,,,,,BGD,Bangladesh,,,,,FMLE,Female,,,,,,,,,,,0.7,0.70000,,,,,
WHOSIS_000009,Children aged <5 years overweight (%),http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=74,NLIS_312844,NLIS_312844,http://apps.who.int/nutrition/landscape/mddetails.aspx?sourcecode=312844,PUBLISHED,Published,,2000,2000,,SEAR,South-East Asia,,,,,BGD,Bangladesh,,,,,MLE,Male,,,,,,,,,,,0.8,0.80000,,,,,
WHOSIS_000009,Children aged <5 years overweight (%),http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=74,NLIS_312413,NLIS_312413,http://apps.who.int/nutrition/landscape/mddetails.aspx?sourcecode=312413,PUBLISHED,Published,,2001,2001,,SEAR,South-East Asia,,,,,BGD,Bangladesh,,,,,BTSX,Both sexes,,,,,,,,,,,0.8,0.80000,,,,,
WHOSIS_000009,Children aged <5 years overweight (%),http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=74,NLIS_312413,NLIS_312413,http://apps.who.int/nutrition/landscape/mddetails.aspx?sourcecode=312413,PUBLISHED,Published,,2001,2001,,SEAR,South-East Asia,,,,,BGD,Bangladesh,,,,,FMLE,Female,,,,,,,,,,,0.7,0.70000,,,,,
WHOSIS_000009,Children aged <5 years overweight (%),http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=74,NLIS_312413,NLIS_312413,http://apps.who.int/nutrition/landscape/mddetails.aspx?sourcecode=312413,PUBLISHED,Published,,2001,2001,,SEAR,South-East Asia,,,,,BGD,Bangladesh,,,,,MLE,Male,,,,,,,,,,,0.9,0.90000,,,,,
WHOSIS_000009,Children aged <5 years overweight (%),http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=74,NLIS_312640,NLIS_312640,http://apps.who.int/nutrition/landscape/mddetails.aspx?sourcecode=312640,PUBLISHED,Published,,2002,2002,,SEAR,South-East Asia,,,,,BGD,Bangladesh,,,,,BTSX,Both sexes,,,,,,,,,,,0.9,0.90000,,,,,
WHOSIS_000009,Children aged <5 years overweight (%),http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=74,NLIS_312640,NLIS_312640,http://apps.who.int/nutrition/landscape/mddetails.aspx?sourcecode=312640,PUBLISHED,Published,,2002,2002,,SEAR,South-East Asia,,,,,BGD,Bangladesh,,,,,FMLE,Female,,,,,,,,,,,0.8,0.80000,,,,,
WHOSIS_000009,Children aged <5 years overweight (%),http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=74,NLIS_312640,NLIS_312640,http://apps.who.int/nutrition/landscape/mddetails.aspx?sourcecode=312640,PUBLISHED,Published,,2002,2002,,SEAR,South-East Asia,,,,,BGD,Bangladesh,,,,,MLE,Male,,,,,,,,,,,1.0,1.00000,,,,,
WHOSIS_000009,Children aged <5 years overweight (%),http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=74,NLIS_312641,NLIS_312641,http://apps.who.int/nutrition/landscape/mddetails.aspx?sourcecode=312641,PUBLISHED,Published,,2003,2003,,SEAR,South-East Asia,,,,,BGD,Bangladesh,,,,,BTSX,Both sexes,,,,,,,,,,,0.9,0.90000,,,,,
