GHO (CODE),GHO (DISPLAY),GHO (URL),DATASOURCE (CODE),DATASOURCE (DISPLAY),DATASOURCE (URL),PUBLISHSTATE (CODE),PUBLISHSTATE (DISPLAY),PUBLISHSTATE (URL),YEAR (CODE),YEAR (DISPLAY),YEAR (URL),REGION (CODE),REGION (DISPLAY),REGION (URL),WORLDBANKINCOMEGROUP (CODE),WORLDBANKINCOMEGROUP (DISPLAY),WORLDBANKINCOMEGROUP (URL),COUNTRY (CODE),COUNTRY (DISPLAY),COUNTRY (URL),SEX (CODE),SEX (DISPLAY),SEX (URL),Display Value,Numeric,Low,High,StdErr,StdDev,Comments
WHS3_43,Pertussis - number of reported cases,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=45,,,,PUBLISHED,Published,,1980,1980,,EUR,Europe,,WB_HI,High-income,,SWE,Sweden,,,,,5221,5221.00000,,,,,
WHS3_43,Pertussis - number of reported cases,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=45,,,,PUBLISHED,Published,,1981,1981,,EUR,Europe,,WB_HI,High-income,,SWE,Sweden,,,,,2256,2256.00000,,,,,
WHS3_43,Pertussis - number of reported cases,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=45,,,,PUBLISHED,Published,,1982,1982,,EUR,Europe,,WB_HI,High-income,,SWE,Sweden,,,,,4787,4787.00000,,,,,
WHS3_43,Pertussis - number of reported cases,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=45,,,,PUBLISHED,Published,,1983,1983,,EUR,Europe,,WB_HI,High-income,,SWE,Sweden,,,,,9778,9778.00000,,,,,
WHS3_43,Pertussis - number of reported cases,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=45,,,,PUBLISHED,Published,,1984,1984,,EUR,Europe,,WB_HI,High-income,,SWE,Sweden,,,,,4743,4743.00000,,,,,
WHS3_43,Pertussis - number of reported cases,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=45,,,,PUBLISHED,Published,,1985,1985,,EUR,Europe,,WB_HI,High-income,,SWE,Sweden,,,,,10839,10839.00000,,,,,
WHS3_43,Pertussis - number of reported cases,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=45,,,,PUBLISHED,Published,,1986,1986,,EUR,Europe,,WB_HI,High-income,,SWE,Sweden,,,,,5746,5746.00000,,,,,
WHS3_43,Pertussis - number of reported cases,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=45,,,,PUBLISHED,Published,,1987,1987,,EUR,Europe,,WB_HI,High-income,,SWE,Sweden,,,,,6747,6747.00000,,,,,
WHS3_43,Pertussis - number of reported cases,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=45,,,,PUBLISHED,Published,,1988,1988,,EUR,Europe,,WB_HI,High-income,,SWE,Sweden,,,,,12777,12777.00000,,,,,
WHS3_43,Pertussis - number of reported cases,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=45,,,,PUBLISHED,Published,,1989,1989,,EUR,Europe,,WB_HI,High-income,,SWE,Sweden,,,,,10969,10969.00000,,,,,
WHS3_43,Pertussis - number of reported cases,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=45,,,,PUBLISHED,Published,,1990,1990,,EUR,Europe,,WB_HI,High-income,,SWE,Sweden,,,,,10697,10697.00000,,,,,
WHS3_43,Pertussis - number of reported cases,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=45,,,,PUBLISHED,Published,,1991,1991,,EUR,Europe,,WB_HI,High-income,,SWE,Sweden,,,,,11432,11432.00000,,,,,
WHS3_43,Pertussis - number of reported cases,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=45,,,,PUBLISHED,Published,,1992,1992,,EUR,Europe,,WB_HI,High-income,,SWE,Sweden,,,,,9782,9782.00000,,,,,
WHS3_43,Pertussis - number of reported cases,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=45,,,,PUBLISHED,Published,,1993,1993,,EUR,Europe,,WB_HI,High-income,,SWE,Sweden,,,,,11542,11542.00000,,,,,
WHS3_43,Pertussis - number of reported cases,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=45,,,,PUBLISHED,Published,,1994,1994,,EUR,Europe,,WB_HI,High-income,,SWE,Sweden,,,,,13187,13187.00000,,,,,
WHS3_43,Pertussis - number of reported cases,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=45,,,,PUBLISHED,Published,,1995,1995,,EUR,Europe,,WB_HI,High-income,,SWE,Sweden,,,,,10655,10655.00000,,,,,
WHS3_43,Pertussis - number of reported cases,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=45,,,,PUBLISHED,Published,,1996,1996,,EUR,Europe,,WB_HI,High-income,,SWE,Sweden,,,,,8473,8473.00000,,,,,
WHS3_43,Pertussis - number of reported cases,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=45,,,,PUBLISHED,Published,,1997,1997,,EUR,Europe,,WB_HI,High-income,,SWE,Sweden,,,,,2490,2490.00000,,,,,
WHS3_43,Pertussis - number of reported cases,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=45,,,,PUBLISHED,Published,,2000,2000,,EUR,Europe,,WB_HI,High-income,,SWE,Sweden,,,,,2705,2705.00000,,,,,
WHS3_43,Pertussis - number of reported cases,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=45,,,,PUBLISHED,Published,,2001,2001,,EUR,Europe,,WB_HI,High-income,,SWE,Sweden,,,,,979,979.00000,,,,,
WHS3_43,Pertussis - number of reported cases,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=45,,,,PUBLISHED,Published,,2002,2002,,EUR,Europe,,WB_HI,High-income,,SWE,Sweden,,,,,1350,1350.00000,,,,,
WHS3_43,Pertussis - number of reported cases,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=45,,,,PUBLISHED,Published,,2003,2003,,EUR,Europe,,WB_HI,High-income,,SWE,Sweden,,,,,664,664.00000,,,,,
WHS3_43,Pertussis - number of reported cases,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=45,,,,PUBLISHED,Published,,2004,2004,,EUR,Europe,,WB_HI,High-income,,SWE,Sweden,,,,,1371,1371.00000,,,,,
WHS3_43,Pertussis - number of reported cases,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=45,,,,PUBLISHED,Published,,2005,2005,,EUR,Europe,,WB_HI,High-income,,SWE,Sweden,,,,,1360,1360.00000,,,,,
WHS3_43,Pertussis - number of reported cases,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=45,,,,PUBLISHED,Published,,2006,2006,,EUR,Europe,,WB_HI,High-income,,SWE,Sweden,,,,,795,795.00000,,,,,
WHS3_43,Pertussis - number of reported cases,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=45,,,,PUBLISHED,Published,,2007,2007,,EUR,Europe,,WB_HI,High-income,,SWE,Sweden,,,,,689,689.00000,,,,,
WHS3_43,Pertussis - number of reported cases,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=45,,,,PUBLISHED,Published,,2008,2008,,EUR,Europe,,WB_HI,High-income,,SWE,Sweden,,,,,459,459.00000,,,,,
WHS3_43,Pertussis - number of reported cases,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=45,,,,PUBLISHED,Published,,2009,2009,,EUR,Europe,,WB_HI,High-income,,SWE,Sweden,,,,,281,281.00000,,,,,
WHS3_43,Pertussis - number of reported cases,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=45,,,,PUBLISHED,Published,,2010,2010,,EUR,Europe,,WB_HI,High-income,,SWE,Sweden,,,,,266,266.00000,,,,,
WHS3_43,Pertussis - number of reported cases,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=45,,,,PUBLISHED,Published,,2011,2011,,EUR,Europe,,WB_HI,High-income,,SWE,Sweden,,,,,177,177.00000,,,,,
WHS3_43,Pertussis - number of reported cases,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=45,,,,PUBLISHED,Published,,2012,2012,,EUR,Europe,,WB_HI,High-income,,SWE,Sweden,,,,,289,289.00000,,,,,
WHS3_43,Pertussis - number of reported cases,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=45,,,,PUBLISHED,Published,,2013,2013,,EUR,Europe,,WB_HI,High-income,,SWE,Sweden,,,,,237,237.00000,,,,,
WHS3_43,Pertussis - number of reported cases,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=45,,,,PUBLISHED,Published,,2014,2014,,EUR,Europe,,WB_HI,High-income,,SWE,Sweden,,,,,703,703.00000,,,,,
WHS3_43,Pertussis - number of reported cases,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=45,,,,PUBLISHED,Published,,2015,2015,,EUR,Europe,,WB_HI,High-income,,SWE,Sweden,,,,,603,603.00000,,,,,
WHS3_43,Pertussis - number of reported cases,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=45,,,,PUBLISHED,Published,,2016,2016,,EUR,Europe,,WB_HI,High-income,,SWE,Sweden,,,,,679,679.00000,,,,,
WHS3_45,Number of new leprosy cases,http://apps.who.int/gho/data/node.wrapper.imr?x-id=47,,,,PUBLISHED,Published,,2016,2016,,,,,,,,SWE,Sweden,,,,,No data,,,,,,
WHS3_45,Number of new leprosy cases,http://apps.who.int/gho/data/node.wrapper.imr?x-id=47,,,,PUBLISHED,Published,,2017,2017,,EUR,Europe,,,,,SWE,Sweden,,,,,0,0.00000,,,,,
WHS3_46,Total tetanus - number of reported cases,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=48,,,,PUBLISHED,Published,,1976,1976,,EUR,Europe,,WB_HI,High-income,,SWE,Sweden,,,,,6,6.00000,,,,,
WHS3_46,Total tetanus - number of reported cases,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=48,,,,PUBLISHED,Published,,1977,1977,,EUR,Europe,,WB_HI,High-income,,SWE,Sweden,,,,,5,5.00000,,,,,
WHS3_46,Total tetanus - number of reported cases,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=48,,,,PUBLISHED,Published,,1978,1978,,EUR,Europe,,WB_HI,High-income,,SWE,Sweden,,,,,6,6.00000,,,,,
WHS3_46,Total tetanus - number of reported cases,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=48,,,,PUBLISHED,Published,,1979,1979,,EUR,Europe,,WB_HI,High-income,,SWE,Sweden,,,,,3,3.00000,,,,,
WHS3_46,Total tetanus - number of reported cases,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=48,,,,PUBLISHED,Published,,1980,1980,,EUR,Europe,,WB_HI,High-income,,SWE,Sweden,,,,,4,4.00000,,,,,
WHS3_46,Total tetanus - number of reported cases,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=48,,,,PUBLISHED,Published,,1981,1981,,EUR,Europe,,WB_HI,High-income,,SWE,Sweden,,,,,5,5.00000,,,,,
WHS3_46,Total tetanus - number of reported cases,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=48,,,,PUBLISHED,Published,,1982,1982,,EUR,Europe,,WB_HI,High-income,,SWE,Sweden,,,,,5,5.00000,,,,,
WHS3_46,Total tetanus - number of reported cases,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=48,,,,PUBLISHED,Published,,1983,1983,,EUR,Europe,,WB_HI,High-income,,SWE,Sweden,,,,,0,0.00000,,,,,
WHS3_46,Total tetanus - number of reported cases,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=48,,,,PUBLISHED,Published,,1984,1984,,EUR,Europe,,WB_HI,High-income,,SWE,Sweden,,,,,1,1.00000,,,,,
WHS3_46,Total tetanus - number of reported cases,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=48,,,,PUBLISHED,Published,,1985,1985,,EUR,Europe,,WB_HI,High-income,,SWE,Sweden,,,,,2,2.00000,,,,,
WHS3_46,Total tetanus - number of reported cases,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=48,,,,PUBLISHED,Published,,1986,1986,,EUR,Europe,,WB_HI,High-income,,SWE,Sweden,,,,,4,4.00000,,,,,
WHS3_46,Total tetanus - number of reported cases,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=48,,,,PUBLISHED,Published,,1987,1987,,EUR,Europe,,WB_HI,High-income,,SWE,Sweden,,,,,1,1.00000,,,,,
WHS3_46,Total tetanus - number of reported cases,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=48,,,,PUBLISHED,Published,,1988,1988,,EUR,Europe,,WB_HI,High-income,,SWE,Sweden,,,,,0,0.00000,,,,,
WHS3_46,Total tetanus - number of reported cases,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=48,,,,PUBLISHED,Published,,1989,1989,,EUR,Europe,,WB_HI,High-income,,SWE,Sweden,,,,,0,0.00000,,,,,
WHS3_46,Total tetanus - number of reported cases,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=48,,,,PUBLISHED,Published,,1990,1990,,EUR,Europe,,WB_HI,High-income,,SWE,Sweden,,,,,1,1.00000,,,,,
WHS3_46,Total tetanus - number of reported cases,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=48,,,,PUBLISHED,Published,,1991,1991,,EUR,Europe,,WB_HI,High-income,,SWE,Sweden,,,,,1,1.00000,,,,,
WHS3_46,Total tetanus - number of reported cases,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=48,,,,PUBLISHED,Published,,1992,1992,,EUR,Europe,,WB_HI,High-income,,SWE,Sweden,,,,,0,0.00000,,,,,
WHS3_46,Total tetanus - number of reported cases,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=48,,,,PUBLISHED,Published,,1993,1993,,EUR,Europe,,WB_HI,High-income,,SWE,Sweden,,,,,1,1.00000,,,,,
WHS3_46,Total tetanus - number of reported cases,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=48,,,,PUBLISHED,Published,,1994,1994,,EUR,Europe,,WB_HI,High-income,,SWE,Sweden,,,,,1,1.00000,,,,,
WHS3_46,Total tetanus - number of reported cases,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=48,,,,PUBLISHED,Published,,1995,1995,,EUR,Europe,,WB_HI,High-income,,SWE,Sweden,,,,,3,3.00000,,,,,
WHS3_46,Total tetanus - number of reported cases,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=48,,,,PUBLISHED,Published,,1996,1996,,EUR,Europe,,WB_HI,High-income,,SWE,Sweden,,,,,3,3.00000,,,,,
WHS3_46,Total tetanus - number of reported cases,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=48,,,,PUBLISHED,Published,,1997,1997,,EUR,Europe,,WB_HI,High-income,,SWE,Sweden,,,,,3,3.00000,,,,,
WHS3_46,Total tetanus - number of reported cases,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=48,,,,PUBLISHED,Published,,2000,2000,,EUR,Europe,,WB_HI,High-income,,SWE,Sweden,,,,,0,0.00000,,,,,
WHS3_46,Total tetanus - number of reported cases,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=48,,,,PUBLISHED,Published,,2001,2001,,EUR,Europe,,WB_HI,High-income,,SWE,Sweden,,,,,1,1.00000,,,,,
WHS3_46,Total tetanus - number of reported cases,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=48,,,,PUBLISHED,Published,,2002,2002,,EUR,Europe,,WB_HI,High-income,,SWE,Sweden,,,,,0,0.00000,,,,,
WHS3_46,Total tetanus - number of reported cases,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=48,,,,PUBLISHED,Published,,2003,2003,,EUR,Europe,,WB_HI,High-income,,SWE,Sweden,,,,,0,0.00000,,,,,
WHS3_46,Total tetanus - number of reported cases,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=48,,,,PUBLISHED,Published,,2004,2004,,EUR,Europe,,WB_HI,High-income,,SWE,Sweden,,,,,0,0.00000,,,,,
WHS3_46,Total tetanus - number of reported cases,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=48,,,,PUBLISHED,Published,,2005,2005,,EUR,Europe,,WB_HI,High-income,,SWE,Sweden,,,,,1,1.00000,,,,,
WHS3_46,Total tetanus - number of reported cases,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=48,,,,PUBLISHED,Published,,2006,2006,,EUR,Europe,,WB_HI,High-income,,SWE,Sweden,,,,,1,1.00000,,,,,
WHS3_46,Total tetanus - number of reported cases,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=48,,,,PUBLISHED,Published,,2007,2007,,EUR,Europe,,WB_HI,High-income,,SWE,Sweden,,,,,0,0.00000,,,,,
WHS3_46,Total tetanus - number of reported cases,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=48,,,,PUBLISHED,Published,,2008,2008,,EUR,Europe,,WB_HI,High-income,,SWE,Sweden,,,,,0,0.00000,,,,,
WHS3_46,Total tetanus - number of reported cases,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=48,,,,PUBLISHED,Published,,2009,2009,,EUR,Europe,,WB_HI,High-income,,SWE,Sweden,,,,,3,3.00000,,,,,
WHS3_46,Total tetanus - number of reported cases,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=48,,,,PUBLISHED,Published,,2010,2010,,EUR,Europe,,WB_HI,High-income,,SWE,Sweden,,,,,0,0.00000,,,,,
WHS3_46,Total tetanus - number of reported cases,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=48,,,,PUBLISHED,Published,,2011,2011,,EUR,Europe,,WB_HI,High-income,,SWE,Sweden,,,,,3,3.00000,,,,,
WHS3_46,Total tetanus - number of reported cases,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=48,,,,PUBLISHED,Published,,2012,2012,,EUR,Europe,,WB_HI,High-income,,SWE,Sweden,,,,,0,0.00000,,,,,
WHS3_46,Total tetanus - number of reported cases,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=48,,,,PUBLISHED,Published,,2013,2013,,EUR,Europe,,WB_HI,High-income,,SWE,Sweden,,,,,3,3.00000,,,,,
WHS3_46,Total tetanus - number of reported cases,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=48,,,,PUBLISHED,Published,,2014,2014,,EUR,Europe,,WB_HI,High-income,,SWE,Sweden,,,,,2,2.00000,,,,,
WHS3_46,Total tetanus - number of reported cases,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=48,,,,PUBLISHED,Published,,2015,2015,,EUR,Europe,,WB_HI,High-income,,SWE,Sweden,,,,,0,0.00000,,,,,
WHS3_46,Total tetanus - number of reported cases,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=48,,,,PUBLISHED,Published,,2016,2016,,EUR,Europe,,WB_HI,High-income,,SWE,Sweden,,,,,3,3.00000,,,,,
WHS3_46,Total tetanus - number of reported cases,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=48,,,,PUBLISHED,Published,,2017,2017,,EUR,Europe,,WB_HI,High-income,,SWE,Sweden,,,,,2,2.00000,,,,,
WHS3_49,Poliomyelitis - number of reported cases,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=51,,,,PUBLISHED,Published,,1980,1980,,EUR,Europe,,,,,SWE,Sweden,,,,,0,0.00000,,,,,
WHS3_49,Poliomyelitis - number of reported cases,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=51,,,,PUBLISHED,Published,,1981,1981,,EUR,Europe,,,,,SWE,Sweden,,,,,0,0.00000,,,,,
WHS3_49,Poliomyelitis - number of reported cases,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=51,,,,PUBLISHED,Published,,1982,1982,,EUR,Europe,,,,,SWE,Sweden,,,,,0,0.00000,,,,,
WHS3_49,Poliomyelitis - number of reported cases,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=51,,,,PUBLISHED,Published,,1983,1983,,EUR,Europe,,,,,SWE,Sweden,,,,,0,0.00000,,,,,
WHS3_49,Poliomyelitis - number of reported cases,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=51,,,,PUBLISHED,Published,,1984,1984,,EUR,Europe,,,,,SWE,Sweden,,,,,0,0.00000,,,,,
WHS3_49,Poliomyelitis - number of reported cases,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=51,,,,PUBLISHED,Published,,1985,1985,,EUR,Europe,,,,,SWE,Sweden,,,,,0,0.00000,,,,,
WHS3_49,Poliomyelitis - number of reported cases,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=51,,,,PUBLISHED,Published,,1986,1986,,EUR,Europe,,,,,SWE,Sweden,,,,,0,0.00000,,,,,
WHS3_49,Poliomyelitis - number of reported cases,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=51,,,,PUBLISHED,Published,,1987,1987,,EUR,Europe,,,,,SWE,Sweden,,,,,0,0.00000,,,,,
WHS3_49,Poliomyelitis - number of reported cases,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=51,,,,PUBLISHED,Published,,1988,1988,,EUR,Europe,,,,,SWE,Sweden,,,,,0,0.00000,,,,,
WHS3_49,Poliomyelitis - number of reported cases,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=51,,,,PUBLISHED,Published,,1989,1989,,EUR,Europe,,,,,SWE,Sweden,,,,,0,0.00000,,,,,
WHS3_49,Poliomyelitis - number of reported cases,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=51,,,,PUBLISHED,Published,,1990,1990,,EUR,Europe,,,,,SWE,Sweden,,,,,0,0.00000,,,,,
WHS3_49,Poliomyelitis - number of reported cases,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=51,,,,PUBLISHED,Published,,1991,1991,,EUR,Europe,,,,,SWE,Sweden,,,,,0,0.00000,,,,,
WHS3_49,Poliomyelitis - number of reported cases,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=51,,,,PUBLISHED,Published,,1992,1992,,EUR,Europe,,,,,SWE,Sweden,,,,,1,1.00000,,,,,
WHS3_49,Poliomyelitis - number of reported cases,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=51,,,,PUBLISHED,Published,,1993,1993,,EUR,Europe,,,,,SWE,Sweden,,,,,0,0.00000,,,,,
WHS3_49,Poliomyelitis - number of reported cases,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=51,,,,PUBLISHED,Published,,1994,1994,,EUR,Europe,,,,,SWE,Sweden,,,,,0,0.00000,,,,,
WHS3_49,Poliomyelitis - number of reported cases,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=51,,,,PUBLISHED,Published,,1995,1995,,EUR,Europe,,,,,SWE,Sweden,,,,,0,0.00000,,,,,
WHS3_49,Poliomyelitis - number of reported cases,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=51,,,,PUBLISHED,Published,,1996,1996,,EUR,Europe,,,,,SWE,Sweden,,,,,0,0.00000,,,,,
WHS3_49,Poliomyelitis - number of reported cases,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=51,,,,PUBLISHED,Published,,1997,1997,,EUR,Europe,,,,,SWE,Sweden,,,,,0,0.00000,,,,,
WHS3_49,Poliomyelitis - number of reported cases,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=51,,,,PUBLISHED,Published,,1998,1998,,EUR,Europe,,,,,SWE,Sweden,,,,,0,0.00000,,,,,
